"","date","state","new_cases_norm","new_deaths_norm"
"14463",2020-12-10,"District of Columbia",34.7353211237731,0.569431493832345
"14464",2020-12-10,"Florida",53.2176489161042,0.605652996045649
"14465",2020-12-10,"Georgia",71.3248522383484,0.503827424847723
"14466",2020-12-10,"Hawaii",8.16619042288899,0.140796386601534
"14467",2020-12-10,"Idaho",95.4846859665444,1.19712143599847
"14468",2020-12-10,"Illinois",87.48081010401,1.81303311807162
"14469",2020-12-10,"Indiana",97.6706389447028,1.44951835643148
"14470",2020-12-10,"Iowa",71.1310792121401,3.13673801425473
"14471",2020-12-10,"Kansas",11.8838882296269,0
"14472",2020-12-10,"Kentucky",92.0910875968635,0.626622224231392
"14473",2020-12-10,"Louisiana",51.8242789987421,0.858373151117881
"14474",2020-12-10,"Maine",30.4093532296676,0
"14475",2020-12-10,"Maryland",52.9893998032011,0.827442220537182
"14476",2020-12-10,"Massachusetts",77.7873673836946,0.622994374650562
"14477",2020-12-10,"Michigan",63.6560034774205,1.96080098720327
"14478",2020-12-10,"Minnesota",62.3576613756218,1.58611942338678
"14479",2020-12-10,"Mississippi",76.4432301031632,1.40631435143796
"14480",2020-12-10,"Missouri",65.8782603699499,0.81613305711038
"14481",2020-12-10,"Montana",71.8249466960995,1.41202385378964
"14482",2020-12-10,"Nebraska",88.1681549686202,2.43615713317175
"14483",2020-12-10,"Nevada",90.1333776255672,1.74664314959966
"14484",2020-12-10,"New Hampshire",50.2042820345341,1.03209977750878
"14485",2020-12-10,"New Jersey",57.4730707233076,0.740863802292637
"14486",2020-12-10,"New Mexico",84.9945691285981,1.09762778773597
"14487",2020-12-10,"New York",52.486389844669,0.434955945870807
"14488",2020-12-10,"North Carolina",55.963141948569,0.462266531325299
"14489",2020-12-10,"North Dakota",74.2030083794142,3.68383729543191
"14490",2020-12-10,"Ohio",100.415400495593,0.949574838559445
"14491",2020-12-10,"Oklahoma",62.3877939042053,0.887631214084222
"14492",2020-12-10,"Oregon",36.50930044601,0.28634745447851
"14493",2020-12-10,"Pennsylvania",93.8622915798005,1.77245987759876
"14494",2020-12-10,"Rhode Island",89.6610754600096,1.32410870932504
"14495",2020-12-10,"South Carolina",44.0980329562971,0.295035902919026
"14496",2020-12-10,"South Dakota",79.7973329101657,3.40045452742183
"14497",2020-12-10,"Tennessee",86.5434467600491,1.03397188482735
"14498",2020-12-10,"Texas",45.7914813490213,0.836183179164963
"14499",2020-12-10,"Utah",107.588960189554,0.66432465862412
"14500",2020-12-10,"Vermont",20.4375226529182,0.47900443717777
"14501",2020-12-10,"Virginia",45.9631930506939,0.633975076561296
"14502",2020-12-10,"Washington",42.544771869917,-0.942195509283877
"14503",2020-12-10,"West Virginia",68.278776763287,1.1075227374418
"14504",2020-12-10,"Wisconsin",81.0001706353138,1.15247641379614
"14505",2020-12-10,"Wyoming",58.504129041415,0
"14506",2020-12-11,"Alabama",78.8277759376219,1.0638578636793
"14507",2020-12-11,"Alaska",85.024096941031,0.406813860961871
"14508",2020-12-11,"Arizona",112.986614230541,1.07367262689765
"14509",2020-12-11,"Arkansas",91.9097824193508,1.82492347764054
"14510",2020-12-11,"California",93.8492751417605,0.551102844006674
"14511",2020-12-11,"Colorado",81.7302728930796,1.10612399404168
"14512",2020-12-11,"Connecticut",105.859351492513,1.00765115117146
"14513",2020-12-11,"Delaware",80.8543680486698,0.103394332543056
"14514",2020-12-11,"District of Columbia",36.8706892256443,0.142357873458086
"14515",2020-12-11,"Florida",54.9266232615353,0.577483089252828
"14516",2020-12-11,"Georgia",56.2100294929167,0.522839780502354
"14517",2020-12-11,"Hawaii",9.01096874249819,0.0703981933007671
"14518",2020-12-11,"Idaho",90.1831481785512,1.36813878399825
"14519",2020-12-11,"Illinois",74.8131241621589,1.7580927205543
"14520",2020-12-11,"Indiana",107.682776045827,1.04604417474437
"14521",2020-12-11,"Iowa",81.9037148166513,2.43968512219812
"14522",2020-12-11,"Kansas",166.923979179153,4.49939120832696
"14523",2020-12-11,"Kentucky",84.7282764621446,0.649001589382513
"14524",2020-12-11,"Louisiana",61.4165989624844,0.922751137451722
"14525",2020-12-11,"Maine",25.7769701823963,0.298863422404595
"14526",2020-12-11,"Maryland",43.3414235117376,0.860539909358669
"14527",2020-12-11,"Massachusetts",81.9310043871843,0.695435581005278
"14528",2020-12-11,"Michigan",56.3330120354165,0.660269720180694
"14529",2020-12-11,"Minnesota",66.8308745809036,1.67522725616132
"14530",2020-12-11,"Mississippi",77.9165118046696,1.37283067640372
"14531",2020-12-11,"Missouri",33.7062952586587,0.228517255990906
"14532",2020-12-11,"Montana",91.9698203434983,1.78856354813354
"14533",2020-12-11,"Nebraska",65.8799088566233,0.984829479367304
"14534",2020-12-11,"Nevada",82.8172497159233,1.31822124498087
"14535",2020-12-11,"New Hampshire",87.5073168502084,0.44232847607519
"14536",2020-12-11,"New Jersey",40.9720133086079,0.606161292784885
"14537",2020-12-11,"New Mexico",87.5238853351201,2.05208673359333
"14538",2020-12-11,"New York",54.041996992254,0.506595748720116
"14539",2020-12-11,"North Carolina",67.7990912610438,0.375591556701805
"14540",2020-12-11,"North Dakota",66.7037681708564,3.55227167773791
"14541",2020-12-11,"Ohio",88.6184302039396,1.09500521923972
"14542",2020-12-11,"Oklahoma",98.9074781408133,0.6847440794364
"14543",2020-12-11,"Oregon",38.0842114456418,0.548832621083811
"14544",2020-12-11,"Pennsylvania",98.922000833915,1.8115008440657
"14545",2020-12-11,"Rhode Island",148.583913024974,1.04037112875538
"14546",2020-12-11,"South Carolina",69.6284730888902,0.90477676895168
"14547",2020-12-11,"South Dakota",107.114317613788,3.74049998016402
"14548",2020-12-11,"Tennessee",104.165281882892,1.29985036949724
"14549",2020-12-11,"Texas",202.969530355975,0.839667275744817
"14550",2020-12-11,"Utah",69.595916617765,0.347979583088825
"14551",2020-12-11,"Vermont",20.4375226529182,0.638672582903693
"14552",2020-12-11,"Virginia",39.8582478689926,0.410909771845284
"14553",2020-12-11,"Washington",43.8585374392002,0.291947904285145
"14554",2020-12-11,"West Virginia",52.1643209335088,0.94139432682553
"14555",2020-12-11,"Wisconsin",77.0267071787928,0.96326386824752
"14556",2020-12-11,"Wyoming",97.2760962167907,3.80796106186725
"14557",2020-12-12,"Alabama",83.1855014176929,0.327340881132092
"14558",2020-12-12,"Alaska",70.5144025667243,2.44088316577122
"14559",2020-12-12,"Arizona",104.662165421997,1.25494203143881
"14560",2020-12-12,"Arkansas",87.1981618043516,1.1944953671829
"14561",2020-12-12,"California",67.4620664915693,0.262911448516946
"14562",2020-12-12,"Colorado",66.595687450795,1.01833637546694
"14563",2020-12-12,"Connecticut",0,0
"14564",2020-12-12,"Delaware",109.391203830553,0.827154660344448
"14565",2020-12-12,"District of Columbia",40.7143518090127,0.569431493832345
"14566",2020-12-12,"Florida",49.6588506912778,0.333343897048381
"14567",2020-12-12,"Georgia",59.4896608433406,0.389753290919937
"14568",2020-12-12,"Hawaii",13.7980458869504,0.140796386601534
"14569",2020-12-12,"Idaho",43.8374468706106,0.228023130666375
"14570",2020-12-12,"Illinois",67.969120357144,1.2243860018146
"14571",2020-12-12,"Indiana",110.686417176165,1.27019649790388
"14572",2020-12-12,"Iowa",44.2628586455945,0.475263335493141
"14573",2020-12-12,"Kansas",0,0
"14574",2020-12-12,"Kentucky",72.8895922972015,0.671380954533634
"14575",2020-12-12,"Louisiana",0,0
"14576",2020-12-12,"Maine",30.9323642188756,0.523010989208042
"14577",2020-12-12,"Maryland",55.9350941083135,0.595758398786771
"14578",2020-12-12,"Massachusetts",76.6283080820191,0.724412063547165
"14579",2020-12-12,"Michigan",45.5886229524761,2.250919500616
"14580",2020-12-12,"Minnesota",78.9495398382408,1.19404495917881
"14581",2020-12-12,"Mississippi",89.2339939662418,1.87508580191728
"14582",2020-12-12,"Missouri",89.3828924147288,0.81613305711038
"14583",2020-12-12,"Montana",68.5302243705904,1.03548415944573
"14584",2020-12-12,"Nebraska",38.3565165648318,0.932996348874288
"14585",2020-12-12,"Nevada",85.8491585793793,1.38413230722992
"14586",2020-12-12,"New Hampshire",57.7975875404915,0.737214126791983
"14587",2020-12-12,"New Jersey",70.0453049440311,0.785764638795221
"14588",2020-12-12,"New Mexico",85.5672444961125,1.14535073502883
"14589",2020-12-12,"New York",56.4879845466805,0.465658718520511
"14590",2020-12-12,"North Carolina",51.3693682935238,0.385222109437749
"14591",2020-12-12,"North Dakota",49.4686722529428,2.89444358926793
"14592",2020-12-12,"Ohio",96.2578025537917,0.436291142040826
"14593",2020-12-12,"Oklahoma",101.012432162784,0.887631214084222
"14594",2020-12-12,"Oregon",33.5265144618589,0.190898302985673
"14595",2020-12-12,"Pennsylvania",78.5269999515892,1.49136491903684
"14596",2020-12-12,"Rhode Island",0,0
"14597",2020-12-12,"South Carolina",70.2578830151174,0.236028722335221
"14598",2020-12-12,"South Dakota",83.3111359218349,3.74049998016402
"14599",2020-12-12,"Tennessee",92.9393014190526,1.07828496560566
"14600",2020-12-12,"Texas",39.6315985958394,0.66894654333197
"14601",2020-12-12,"Utah",116.256815259221,0.379614090642354
"14602",2020-12-12,"Vermont",13.5717923867035,0.319336291451846
"14603",2020-12-12,"Virginia",49.0391461999358,0.457870888627602
"14604",2020-12-12,"Washington",38.6830973177817,-0.716599401427174
"14605",2020-12-12,"West Virginia",83.8394712243442,1.55053183241852
"14606",2020-12-12,"Wisconsin",79.5380736924381,0.98046500875194
"14607",2020-12-12,"Wyoming",21.1168749794457,0
"14608",2020-12-13,"Alabama",57.0800661474086,0
"14609",2020-12-13,"Alaska",86.9225616255197,0
"14610",2020-12-13,"Arizona",41.6919630444671,0.237044605938441
"14611",2020-12-13,"Arkansas",48.1116189559779,1.12813451345052
"14612",2020-12-13,"California",90.5199061254449,0.214879549268657
"14613",2020-12-13,"Colorado",40.645667400103,1.15879656518652
"14614",2020-12-13,"Connecticut",0,0
"14615",2020-12-13,"Delaware",60.3822902051447,0.103394332543056
"14616",2020-12-13,"District of Columbia",32.8846687688179,0.284715746916173
"14617",2020-12-13,"Florida",42.0576708416816,0.380293741703082
"14618",2020-12-13,"Georgia",43.7949612504426,0.0190123556546311
"14619",2020-12-13,"Hawaii",5.42066088415907,0.211194579902301
"14620",2020-12-13,"Idaho",30.7831226399606,0.342034695999562
"14621",2020-12-13,"Illinois",55.5996822875298,0.84765184741011
"14622",2020-12-13,"Indiana",88.2711848602141,0.702343945899791
"14623",2020-12-13,"Iowa",39.2884357340997,0.0316842223662094
"14624",2020-12-13,"Kansas",1.71732488867441,0
"14625",2020-12-13,"Kentucky",54.8070652550957,0.156655556057848
"14626",2020-12-13,"Louisiana",94.8931518560817,1.0944257676753
"14627",2020-12-13,"Maine",22.6389042471481,0
"14628",2020-12-13,"Maryland",46.3864108833144,0.281330354982642
"14629",2020-12-13,"Massachusetts",70.3114348878878,0.608506133379618
"14630",2020-12-13,"Michigan",2.38097262731826,0
"14631",2020-12-13,"Minnesota",61.0388654505586,1.51483315716715
"14632",2020-12-13,"Mississippi",50.2255125513556,0.636189825650504
"14633",2020-12-13,"Missouri",42.8143401760105,0.114258627995453
"14634",2020-12-13,"Montana",60.6228907893684,0.188269847171952
"14635",2020-12-13,"Nebraska",63.6510842454237,0.207332521972064
"14636",2020-12-13,"Nevada",98.0427050954524,0.494332966867827
"14637",2020-12-13,"New Hampshire",52.4896458275892,0.221164238037595
"14638",2020-12-13,"New Jersey",46.6295187079335,0.213278973387274
"14639",2020-12-13,"New Mexico",68.8164899963158,2.0998096808862
"14640",2020-12-13,"New York",51.3094502264304,0.634523968093883
"14641",2020-12-13,"North Carolina",60.9613988185238,0.231133265662649
"14642",2020-12-13,"North Dakota",36.9699385720131,0
"14643",2020-12-13,"Ohio",79.2681121990254,0.128320924129655
"14644",2020-12-13,"Oklahoma",109.863383411796,0.557939620281511
"14645",2020-12-13,"Oregon",24.1963599034341,0.0715868636196275
"14646",2020-12-13,"Pennsylvania",78.1209739003331,0.968215968379941
"14647",2020-12-13,"Rhode Island",0,0
"14648",2020-12-13,"South Carolina",67.0321571432028,1.06212925050849
"14649",2020-12-13,"South Dakota",71.5228935601059,1.81357574795831
"14650",2020-12-13,"Tennessee",154.519712673984,0.915803669418509
"14651",2020-12-13,"Texas",23.4444858858377,0.351893754565255
"14652",2020-12-13,"Utah",65.894679234002,0.506152120856473
"14653",2020-12-13,"Vermont",20.2778545071923,0
"14654",2020-12-13,"Virginia",38.672479670239,0.0234805583911591
"14655",2020-12-13,"Washington",26.3549335413772,0.0265407185713768
"14656",2020-12-13,"West Virginia",59.0309619056479,0.11075227374418
"14657",2020-12-13,"Wisconsin",51.0013815956053,0.2580171075663
"14658",2020-12-13,"Wyoming",78.4093800466302,0
"14659",2020-12-14,"Alabama",46.318734680191,0
"14660",2020-12-14,"Alaska",58.1743821175475,0
"14661",2020-12-14,"Arizona",164.718113526518,0.0139438003493201
"14662",2020-12-14,"Arkansas",44.9594784036897,1.49311920897862
"14663",2020-12-14,"California",76.3454398578054,0.386783188683583
"14664",2020-12-14,"Colorado",34.5180916235864,0.57939828259326
"14665",2020-12-14,"Connecticut",202.397929836691,2.2672150901358
"14666",2020-12-14,"Delaware",103.084149545427,0
"14667",2020-12-14,"District of Columbia",23.3466912471262,0.142357873458086
"14668",2020-12-14,"Florida",39.6820087021537,0.643212871769411
"14669",2020-12-14,"Georgia",34.0035980883076,0.209135912200942
"14670",2020-12-14,"Hawaii",13.1644621472435,0
"14671",2020-12-14,"Idaho",81.8603039092285,1.14011565333187
"14672",2020-12-14,"Illinois",58.4565829584305,0.926138129577712
"14673",2020-12-14,"Indiana",74.2243059422183,0.523022087372185
"14674",2020-12-14,"Iowa",20.6897972051347,1.90105334197256
"14675",2020-12-14,"Kansas",152.807568594249,1.27082041761907
"14676",2020-12-14,"Kentucky",46.191009671914,0.425207937871302
"14677",2020-12-14,"Louisiana",22.1031086412854,0.57940187700457
"14678",2020-12-14,"Maine",31.8289544860894,0.149431711202298
"14679",2020-12-14,"Maryland",37.0694114800658,0.413721110268591
"14680",2020-12-14,"Massachusetts",52.9255453627559,0.565041409566789
"14681",2020-12-14,"Michigan",75.6308952206977,0.960392320262827
"14682",2020-12-14,"Minnesota",53.7854878627112,0.320788197988337
"14683",2020-12-14,"Mississippi",55.1810964564227,0.167418375171185
"14684",2020-12-14,"Missouri",69.5998271103732,0.424389189697397
"14685",2020-12-14,"Montana",4.98915095005672,0
"14686",2020-12-14,"Nebraska",32.499372819121,2.22882461119969
"14687",2020-12-14,"Nevada",75.8965881797737,0.395466373494262
"14688",2020-12-14,"New Hampshire",67.7499782521833,0.0737214126791983
"14689",2020-12-14,"New Jersey",53.8585533848496,0.269405019015504
"14690",2020-12-14,"New Mexico",71.5366979920093,1.00218189315023
"14691",2020-12-14,"New York",45.9722849141568,0.46054158974556
"14692",2020-12-14,"North Carolina",48.7883801602909,0.423744320381524
"14693",2020-12-14,"North Dakota",25.7868610680234,0.657828088469984
"14694",2020-12-14,"Ohio",67.3684851680688,0.504728968243309
"14695",2020-12-14,"Oklahoma",53.2325119532223,0.202887134647822
"14696",2020-12-14,"Oregon",28.3722602812457,0.238622878732092
"14697",2020-12-14,"Pennsylvania",74.302767379867,0.429450631136264
"14698",2020-12-14,"Rhode Island",307.666116531024,4.35064290206797
"14699",2020-12-14,"South Carolina",50.5494847001265,0.236028722335221
"14700",2020-12-14,"South Dakota",35.8181210221766,0
"14701",2020-12-14,"Tennessee",144.29816204112,1.15214010023619
"14702",2020-12-14,"Texas",48.1153737677839,0.282211822968175
"14703",2020-12-14,"Utah",62.2567108653461,0.316345075535295
"14704",2020-12-14,"Vermont",16.605487155496,0.159668145725923
"14705",2020-12-14,"Virginia",38.0385045936777,0.0352208375867386
"14706",2020-12-14,"Washington",39.2404524077806,0.517544012141848
"14707",2020-12-14,"West Virginia",65.1777130984499,0.5537613687209
"14708",2020-12-14,"Wisconsin",40.0614562347942,0.2580171075663
"14709",2020-12-14,"Wyoming",71.8319927579504,0
"14710",2020-12-15,"Alabama",74.4291328474094,0.450093711556627
"14711",2020-12-15,"Alaska",38.2405029304158,0.406813860961871
"14712",2020-12-15,"Arizona",92.8935979271704,0.976066024452406
"14713",2020-12-15,"Arkansas",71.0392939205163,0.862691098520982
"14714",2020-12-15,"California",86.4978665620751,0.725534478118879
"14715",2020-12-15,"Colorado",68.7025902965887,2.03667275093388
"14716",2020-12-15,"Connecticut",41.1457553395015,0.615786814604784
"14717",2020-12-15,"Delaware",70.8251177919933,1.03394332543056
"14718",2020-12-15,"District of Columbia",42.849719910884,0.569431493832345
"14719",2020-12-15,"Florida",44.1844988045396,0.370903772772142
"14720",2020-12-15,"Georgia",69.6897896520501,0.503827424847723
"14721",2020-12-15,"Hawaii",3.66070605163989,0
"14722",2020-12-15,"Idaho",91.6082927452161,1.14011565333187
"14723",2020-12-15,"Illinois",58.0876974322428,1.04386755282912
"14724",2020-12-15,"Indiana",63.8236381476172,1.91276649096113
"14725",2020-12-15,"Iowa",42.8053844167489,2.15452712090224
"14726",2020-12-15,"Kansas",15.3185380069758,0
"14727",2020-12-15,"Kentucky",58.6115573307863,0.604242859080271
"14728",2020-12-15,"Louisiana",56.5024126723345,1.07296643889735
"14729",2020-12-15,"Maine",30.7082166520722,0.448295133606893
"14730",2020-12-15,"Maryland",41.0245852942335,1.05912604228759
"14731",2020-12-15,"Massachusetts",56.9242999535362,0.796853269901881
"14732",2020-12-15,"Michigan",54.4922600882461,2.06084185389732
"14733",2020-12-15,"Minnesota",41.3994991070504,0.37425289765306
"14734",2020-12-15,"Mississippi",73.8315034504927,1.60721640164338
"14735",2020-12-15,"Missouri",54.8278187766753,2.80749771645971
"14736",2020-12-15,"Montana",75.6844785631245,0.753079388687806
"14737",2020-12-15,"Nebraska",81.8445130484723,1.14032887084635
"14738",2020-12-15,"Nevada",75.9295437108983,1.71368761847513
"14739",2020-12-15,"New Hampshire",49.3933464950629,0
"14740",2020-12-15,"New Jersey",44.5191793923121,1.08884528518766
"14741",2020-12-15,"New Mexico",60.0354676944281,1.33624252420031
"14742",2020-12-15,"New York",49.8203657529197,0.701046642168242
"14743",2020-12-15,"North Carolina",53.7577453720379,0.260024923870481
"14744",2020-12-15,"North Dakota",43.1535226036309,1.71035303002196
"14745",2020-12-15,"Ohio",74.8966460503418,0.881137012356963
"14746",2020-12-15,"Oklahoma",56.4026234320946,0.355052485633689
"14747",2020-12-15,"Oregon",25.0792645547428,1.07380295429441
"14748",2020-12-15,"Pennsylvania",74.8571491036975,2.04574664286729
"14749",2020-12-15,"Rhode Island",110.279339648071,1.41868790284825
"14750",2020-12-15,"South Carolina",50.0380891350668,0.0983453009730087
"14751",2020-12-15,"South Dakota",39.1052270653511,0.226696968494789
"14752",2020-12-15,"Tennessee",117.843252816466,1.07828496560566
"14753",2020-12-15,"Texas",67.946851500313,0.745596668088759
"14754",2020-12-15,"Utah",60.5800819650091,0.411248598195884
"14755",2020-12-15,"Vermont",10.5380976179109,0.638672582903693
"14756",2020-12-15,"Virginia",37.0992822580314,0.657455634952455
"14757",2020-12-15,"Washington",23.1302362349549,0.517544012141848
"14758",2020-12-15,"West Virginia",72.7642438499262,1.88278865365106
"14759",2020-12-15,"Wisconsin",69.7506247454231,0.91166044673426
"14760",2020-12-15,"Wyoming",50.0227612218016,1.21162397423049
"14761",2020-12-16,"Alabama",84.0243124255939,1.51395157523593
"14762",2020-12-16,"Alaska",82.854423015901,0.271209240641247
"14763",2020-12-16,"Arizona",58.6894556702882,1.81269404541161
"14764",2020-12-16,"Arkansas",76.5140643534379,1.92446475823911
"14765",2020-12-16,"California",154.058524846838,1.00614188951677
"14766",2020-12-16,"Colorado",51.5137745796553,1.07100894661178
"14767",2020-12-16,"Connecticut",64.9095283212952,1.11961239019052
"14768",2020-12-16,"Delaware",81.3713397113851,0.723760327801392
"14769",2020-12-16,"District of Columbia",37.4401207194767,0
"14770",2020-12-16,"Florida",54.184815715991,0.572788104787358
"14771",2020-12-16,"Georgia",62.7217613046278,0.541852136156985
"14772",2020-12-16,"Hawaii",7.32141210327978,0.281592773203069
"14773",2020-12-16,"Idaho",88.244951567887,1.59616191466462
"14774",2020-12-16,"Illinois",55.199402248475,1.48339073296769
"14775",2020-12-16,"Indiana",92.9634401583532,1.9874839320143
"14776",2020-12-16,"Iowa",80.192766808876,0.53863178022556
"14777",2020-12-16,"Kansas",149.338572319127,4.94589567938231
"14778",2020-12-16,"Kentucky",65.3477462412737,0.671380954533634
"14779",2020-12-16,"Louisiana",70.1505457751088,0.815454493561987
"14780",2020-12-16,"Maine",41.168436436233,0.149431711202298
"14781",2020-12-16,"Maryland",39.1049193425872,1.05912604228759
"14782",2020-12-16,"Massachusetts",86.2340120446545,1.01417688896603
"14783",2020-12-16,"Michigan",46.0588150259381,0.940384146924019
"14784",2020-12-16,"Minnesota",40.0628816154323,1.6395841230515
"14785",2020-12-16,"Mississippi",78.4522506052174,1.40631435143796
"14786",2020-12-16,"Missouri",51.2694786476741,1.37110353594544
"14787",2020-12-16,"Montana",56.8574938459294,0.941349235859758
"14788",2020-12-16,"Nebraska",69.6118942521205,0.414665043944128
"14789",2020-12-16,"Nevada",77.5114092048753,1.64777655622609
"14790",2020-12-16,"New Hampshire",65.4646144591281,1.54814966626316
"14791",2020-12-16,"New Jersey",63.9949172253079,1.47050239545963
"14792",2020-12-16,"New Mexico",85.9013051271626,2.05208673359333
"14793",2020-12-16,"New York",47.9884336514874,0.496361491170215
"14794",2020-12-16,"North Carolina",60.9132460548441,1.00157748453815
"14795",2020-12-16,"North Dakota",38.2855947489531,3.28914044234992
"14796",2020-12-16,"Ohio",46.2725252411535,1.05223157786317
"14797",2020-12-16,"Oklahoma",82.118567748706,1.06515745690107
"14798",2020-12-16,"Oregon",36.5570250217564,1.28856354515329
"14799",2020-12-16,"Pennsylvania",79.5654896596096,2.10821218921439
"14800",2020-12-16,"Rhode Island",91.9309761045668,1.89158387046434
"14801",2020-12-16,"South Carolina",55.0536994846903,0.865438648562477
"14802",2020-12-16,"South Dakota",102.580378243892,4.42059088564838
"14803",2020-12-16,"Tennessee",160.915567332988,0.782864427083564
"14804",2020-12-16,"Texas",76.5246972799135,0.982515235518832
"14805",2020-12-16,"Utah",92.6258381167345,0.759228181284709
"14806",2020-12-16,"Vermont",13.7314605324294,0.798340728629616
"14807",2020-12-16,"Virginia",46.1510375178232,0.446130609432023
"14808",2020-12-16,"Washington",16.2561901249683,0.212325748571015
"14809",2020-12-16,"West Virginia",63.1841721710547,1.49515569554643
"14810",2020-12-16,"Wisconsin",48.5416185034733,1.49649922388454
"14811",2020-12-16,"Wyoming",42.5799282372429,0
"14812",2020-12-17,"Alabama",96.0540898071983,1.14569308396232
"14813",2020-12-17,"Alaska",51.9365695827988,0.271209240641247
"14814",2020-12-17,"Arizona",100.172261709515,2.13340145344597
"14815",2020-12-17,"Arkansas",100.835317246356,1.26085622091528
"14816",2020-12-17,"California",114.55355171247,0.69267054705426
"14817",2020-12-17,"Colorado",63.1017402315205,1.28169923119115
"14818",2020-12-17,"Connecticut",64.9655089408047,1.28755424871909
"14819",2020-12-17,"Delaware",86.747845003624,1.24073199051667
"14820",2020-12-17,"District of Columbia",32.4575951484437,0.711789367290431
"14821",2020-12-17,"Florida",61.7296557520015,0.474193431012485
"14822",2020-12-17,"Georgia",71.8667043745054,0.579876847466247
"14823",2020-12-17,"Hawaii",9.57415428890433,0.140796386601534
"14824",2020-12-17,"Idaho",79.2380379065652,1.08310987066528
"14825",2020-12-17,"Illinois",70.1274931167531,1.62466604086938
"14826",2020-12-17,"Indiana",94.7417152554186,1.18053556864007
"14827",2020-12-17,"Iowa",45.1817010942146,3.07336956952231
"14828",2020-12-17,"Kansas",9.82309836321765,0
"14829",2020-12-17,"Kentucky",66.0862652912607,1.02945079695157
"14830",2020-12-17,"Louisiana",81.0304254655279,0.665239192116358
"14831",2020-12-17,"Maine",44.0823548046778,0.672442700410339
"14832",2020-12-17,"Maryland",36.2419692595286,0.810893376126439
"14833",2020-12-17,"Massachusetts",74.3971189262938,0.651970857192448
"14834",2020-12-17,"Michigan",46.1588558926321,2.11086228724434
"14835",2020-12-17,"Minnesota",49.1697021249901,1.47919002405733
"14836",2020-12-17,"Mississippi",75.70658925241,0.870575550890164
"14837",2020-12-17,"Missouri",65.3559352133992,0.946714346248041
"14838",2020-12-17,"Montana",73.5193753206471,1.22375400661769
"14839",2020-12-17,"Nebraska",61.2149271122519,0.51833130493016
"14840",2020-12-17,"Nevada",85.6184698615077,0.692066153614958
"14841",2020-12-17,"New Hampshire",61.2624939364138,0.294885650716793
"14842",2020-12-17,"New Jersey",47.7632648296238,0.864341102674743
"14843",2020-12-17,"New Mexico",80.5563350303613,2.57703915381488
"14844",2020-12-17,"New York",53.7196178794322,0.639641096868834
"14845",2020-12-17,"North Carolina",49.2217550334084,0.866749746234935
"14846",2020-12-17,"North Dakota",49.6002378706368,1.18409055924597
"14847",2020-12-17,"Ohio",97.6265590778413,1.00090320821131
"14848",2020-12-17,"Oklahoma",75.4486531971589,0.405774269295644
"14849",2020-12-17,"Oregon",31.3073216896504,0.405658893844556
"14850",2020-12-17,"Pennsylvania",78.3317951192545,1.88958277699956
"14851",2020-12-17,"Rhode Island",102.240108198597,1.1349503222786
"14852",2020-12-17,"South Carolina",52.2213548166676,0.845769588367875
"14853",2020-12-17,"South Dakota",67.2156511587049,0.113348484247394
"14854",2020-12-17,"Tennessee",131.122406023034,2.55538765821616
"14855",2020-12-17,"Texas",60.0170476845652,0.898896917602335
"14856",2020-12-17,"Utah",101.325327693955,0.759228181284709
"14857",2020-12-17,"Vermont",22.3535404016293,0
"14858",2020-12-17,"Virginia",45.235295740568,0.52831256380108
"14859",2020-12-17,"Washington",70.571770681291,0.411381137856341
"14860",2020-12-17,"West Virginia",90.5953599227392,1.77203637990688
"14861",2020-12-17,"Wisconsin",73.638082499422,1.15247641379614
"14862",2020-12-17,"Wyoming",48.9842263867469,3.98105020104303
"14863",2020-12-18,"Alabama",109.413689518402,0.859269812971742
"14864",2020-12-18,"Alaska",66.8530778180674,0
"14865",2020-12-18,"Arizona",77.0255531296442,1.50593043772657
"14866",2020-12-18,"Arkansas",95.4932685208995,0.895871525387174
"14867",2020-12-18,"California",121.960576175495,0.862046191771908
"14868",2020-12-18,"Colorado",62.0834038560536,1.01833637546694
"14869",2020-12-18,"Connecticut",75.0140301427646,0.811718982888124
"14870",2020-12-18,"Delaware",35.2574673971821,0.930548992887504
"14871",2020-12-18,"District of Columbia",39.0060573275156,0.427073620374259
"14872",2020-12-18,"Florida",61.0347980511119,0.450718508685134
"14873",2020-12-18,"Georgia",75.7547311058774,0.332716223956043
"14874",2020-12-18,"Hawaii",10.9821181549197,0.0703981933007671
"14875",2020-12-18,"Idaho",72.6253671172404,0.798080957332312
"14876",2020-12-18,"Illinois",56.8947059432952,1.7188495794705
"14877",2020-12-18,"Indiana",88.9735288061139,1.27019649790388
"14878",2020-12-18,"Iowa",79.8125561404815,0
"14879",2020-12-18,"Kansas",187.428838349926,3.02249180406697
"14880",2020-12-18,"Kentucky",71.2782780063208,0.962312701498209
"14881",2020-12-18,"Louisiana",66.8028904857491,0.643779863338411
"14882",2020-12-18,"Maine",32.5761130421009,0.373579278005744
"14883",2020-12-18,"Maryland",42.5139812912004,0.645404932019002
"14884",2020-12-18,"Massachusetts",82.278722177687,0.753388546089051
"14885",2020-12-18,"Michigan",45.0984227056753,0.680277893519503
"14886",2020-12-18,"Minnesota",48.4390178962389,1.158401826069
"14887",2020-12-18,"Mississippi",83.9435733108323,1.13844495116406
"14888",2020-12-18,"Missouri",68.016528979579,1.12626361881232
"14889",2020-12-18,"Montana",48.1029459524336,0.564809541515855
